#	15000	0.001000	15.000000
   0.00100	2.6586603114041378e+37	2.6599900120721397e+34
   0.00200	1.3132306445015388e+34	1.3297006680019925e+31
   0.00300	1.5697890224372559e+32	1.6470023500453776e+29
   0.00400	6.9708817432578012e+30	7.7213327608121676e+27
   0.00500	6.3527259151382821e+29	7.5045101755436667e+26
   0.00600	9.1047909374255483e+28	1.1517842604053848e+26
   0.00700	1.7801805614261510e+28	2.4130516666282994e+25
   0.00800	4.3627162469275969e+27	6.3287110520214839e+24
   0.00900	1.2691570908026180e+27	1.9659948050938865e+24
   0.01000	4.2235742442121787e+26	6.9683771429126860e+23
   0.01100	1.5662271634525716e+26	2.7448028987005067e+23
   0.01200	6.3484322284164631e+25	1.1785757352479349e+23
   0.01300	2.7719623182605905e+25	5.4373251240628855e+22
   0.01400	1.2892004574353904e+25	2.6653628058022948e+22
   0.01500	6.3299492192107224e+24	1.3761623483669044e+22
   0.01600	3.2577849593613704e+24	7.4316742644583209e+21
   0.01700	1.7472580276598683e+24	4.1738893050969504e+21
   0.01800	9.7188596861000689e+23	2.4266312774370821e+21
   0.01900	5.5840956900978741e+23	1.4547453088270755e+21
   0.02000	3.3029203318382584e+23	8.9633573981728801e+20
   0.02100	2.0053875775614932e+23	5.6604370663346222e+20
   0.02200	1.2467470492246518e+23	3.6550494887731292e+20
   0.02300	7.9196973447344191e+22	2.4083024395484771e+20
   0.02400	5.1307386269144418e+22	1.6163327050750352e+20
   0.02500	3.3844154285974417e+22	1.1032588423835910e+20
   0.02600	2.2698432795766442e+22	7.6481729952384680e+19
   0.02700	1.5458384647213927e+22	5.3783297156618232e+19
   0.02800	1.0678175745114311e+22	3.8324912509404307e+19
   0.02900	7.4740471537409469e+21	2.7646736764289995e+19
   0.03000	5.2959848171786910e+21	2.0172689610549047e+19
   0.03100	3.7959046121775243e+21	1.4876704793370356e+19
   0.03200	2.7500540121644584e+21	1.1080800181192831e+19
   0.03300	2.0124920337968925e+21	8.3307461690283735e+18
   0.03400	1.4867230732119378e+21	6.3182541352314808e+18
   0.03500	1.1081234350056020e+21	4.8315310620195430e+18
   0.03600	8.3289088476399469e+20	3.7234076270139412e+18
   0.03700	6.3099811152283894e+20	2.8905167422499466e+18
   0.03800	4.8163982681982973e+20	2.2595186307271076e+18
   0.03900	3.7025431128063259e+20	1.7778788039072778e+18
   0.04000	2.8655197024113541e+20	1.4076244926266452e+18
   0.04100	2.2319587872432030e+20	1.1210725223855099e+18
   0.04200	1.7490936415606594e+20	8.9787664366118963e+17
   0.04300	1.3786636960882011e+20	7.2296727950512371e+17
   0.04400	1.0927102921371468e+20	5.8510090989630362e+17
   0.04500	8.7065105642219799e+19	4.7582988068258899e+17
   0.04600	6.9722648475036598e+19	3.8876477504036922e+17
   0.04700	5.6104685985942823e+19	3.1904212656533261e+17
   0.04800	4.5355592381910303e+19	2.6293744057938979e+17
   0.04900	3.6828623640330703e+19	2.1758184819747949e+17
   0.05000	3.0032028482476982e+19	1.8075322455714880e+17
   0.05100	2.4589781661244981e+19	1.5072119607467181e+17
   0.05200	2.0212783693318873e+19	1.2613141441342683e+17
