#	15000	0.001000	15.000000
   0.00100	1.1629641857848043e+23	1.2632467645716906e+20
   0.00200	9.8511538545627780e+21	1.0028257878688627e+19
   0.00300	1.5678263300125337e+20	1.7710402412584819e+17
   0.00400	1.5760586636042807e+19	2.0321391124594812e+16
   0.00500	3.1127019419828644e+18	4.5608044885520060e+15
   0.00600	8.7831887013845312e+17	1.4481025465691412e+15
   0.00700	3.1021410507199488e+17	5.6978367643068812e+14
   0.00800	1.2800666290910822e+17	2.5956957135869328e+14
   0.00900	5.9235179592398584e+16	1.3156290844958505e+14
   0.01000	2.9936536792417428e+16	7.2327728857186469e+13
   0.01100	1.6225820834084534e+16	4.2391192064769047e+13
   0.01200	9.3097328130092020e+15	2.6165371230684512e+13
   0.01300	5.6001112778492400e+15	1.6855638417675311e+13
   0.01400	3.5058021428681485e+15	1.1255527139826070e+13
   0.01500	2.2710125404896655e+15	7.7497249969579209e+12
   0.01600	1.5153735721840808e+15	5.4787124564682549e+12
   0.01700	1.0377710000998376e+15	3.9633388842841738e+12
   0.01800	7.2723549782931912e+14	2.9255678841843364e+12
   0.01900	5.2021421744217219e+14	2.1983323863550171e+12
   0.02000	3.7909625178409700e+14	1.6781181689128450e+12
   0.02100	2.8096545237541972e+14	1.2990219171287480e+12
   0.02200	2.1135399875207147e+14	1.0180564647533282e+12
   0.02300	1.6097407963081022e+14	8.0670246600125671e+11
   0.02400	1.2401338017138317e+14	6.4572838637044653e+11
   0.02500	9.6553960253227500e+13	5.2171500619906342e+11
   0.02600	7.5913819187319250e+13	4.2516104594583594e+11
   0.02700	6.0230338792388172e+13	3.4924722675851666e+11
   0.02800	4.8192384264468266e+13	2.8901688796612848e+11
   0.02900	3.8865301044495352e+13	2.4082450370166019e+11
   0.03000	3.1574895258772430e+13	2.0195920265716483e+11
   0.03100	2.5829438604876336e+13	1.7038430739839240e+11
   0.03200	2.1266542126088176e+13	1.4455486879351605e+11
   0.03300	1.7616518436837430e+13	1.2328832666742789e+11
   0.03400	1.4676818175174551e+13	1.0567180823059045e+11
   0.03500	1.2293995722761480e+13	9.0994990055415909e+10
   0.03600	1.0350853505153123e+13	7.8700994332654434e+10
   0.03700	8.7571872501039834e+12	6.8350140827501305e+10
   0.03800	7.4430612598003066e+12	5.9592953577397324e+10
   0.03900	6.3538787895542168e+12	5.2149892317597015e+10
   0.04000	5.4467380114593750e+12	4.5796013528042801e+10
   0.04100	4.6877168382380703e+12	4.0349275516583427e+10
   0.04200	4.0498345286117778e+12	3.5661558678345360e+10
   0.04300	3.5108697957730981e+12	3.1611724149733585e+10
   0.04400	3.0535306408452026e+12	2.8100854353960487e+10
   0.04500	2.6640383800969067e+12	2.5047323713115284e+10
   0.04600	2.3311669038988262e+12	2.2383285333018375e+10
   0.04700	2.0457300177776189e+12	2.0052118429119549e+10
   0.04800	1.8001793052078191e+12	1.8006388411341930e+10
   0.04900	1.5882871462664768e+12	1.6206209106134111e+10
   0.05000	1.4048956806472271e+12	1.4617921959867634e+10
   0.05100	1.2457170890040229e+12	1.3213026279220407e+10
   0.05200	1.1071740011146741e+12	1.1967309190216385e+10
   0.05300	9.8627142509603162e+11	1.0860135189101711e+10
   0.05400	8.8049354845958801e+11	9.8738637640056801e+09
   0.05500	7.8792046999844934e+11	8.9933702155460930e+09
   0.05600	7.0650641583709656e+11	8.2054497455476437e+09
   0.05700	6.3474353340808838e+11	7.4989433297105474e+09
   0.05800	5.7134885760635889e+11	6.8641997963024588e+09
   0.05900	5.1522773767677588e+11	6.2928509386961002e+09
   0.06000	4.6544368632434149e+11	5.7776232010193243e+09
   0.06100	4.2119344317174457e+11	5.3121795146949825e+09
   0.06200	3.8178628636045154e+11	4.8909860715232382e+09
   0.06300	3.4662307239585114e+11	4.5091997851627865e+09
   0.06400	3.1517093628041266e+11	4.1625767127669349e+09
   0.06500	2.8699054189119775e+11	3.8474057764865222e+09
   0.06600	2.6169998413574982e+11	3.5604152345953245e+09
   0.06700	2.3896660172599048e+11	3.2987152504595747e+09
   0.06800	2.1850004991181320e+11	3.0597486487335844e+09
   0.06900	2.0004642562494421e+11	2.8412485988217711e+09
   0.07000	1.8338327381501865e+11	2.6412021731968269e+09
   0.07100	1.6831533337561368e+11	2.4578188993818083e+09
   0.07200	1.5467090526154739e+11	2.2895035660061946e+09
   0.07300	1.4229874522922931e+11	2.1348326607446470e+09
   0.07400	1.3106539991981857e+11	1.9925339155154178e+09
   0.07500	1.2085291841603366e+11	1.8614685155955992e+09
   0.07600	1.1155688247233969e+11	1.7406155971795654e+09
   0.07700	1.0308470777558849e+11	1.6290587147072258e+09
   0.07800	9.5354176186670044e+10	1.5259740069316373e+09
   0.07900	8.8292165224758255e+10	1.4306198307449672e+09
   0.08000	8.1833546312598007e+10	1.3423276655202091e+09
   0.08100	7.5920227689648270e+10	1.2604941192076111e+09
   0.08200	7.0500321571112228e+10	1.1845738915179627e+09
   0.08300	6.5527418208607330e+10	1.1140735699468505e+09
   0.08400	6.0958980544570236e+10	1.0485461517382432e+09
   0.08500	5.6757101041314476e+10	9.8758717119367301e+08
   0.08600	5.2888657519272118e+10	9.3083007015235853e+08
   0.08700	4.9323845307363907e+10	8.7794141263308644e+08
   0.08800	4.6035813527619637e+10	8.2861756732572258e+08
   0.08900	4.3000344582564964e+10	7.8258175379810297e+08
   0.09000	4.0195571333055511e+10	7.3958140921553802e+08
   0.09100	3.7601727204202515e+10	6.9938583788248253e+08
   0.09200	3.5200925098896126e+10	6.6178411067828000e+08
   0.09300	3.2976961548604321e+10	6.2658318557938385e+08
   0.09400	3.0915143003412254e+10	5.9360622403077948e+08
   0.09500	2.9002131569291451e+10	5.6269108102736723e+08
   0.09600	2.7225807850157028e+10	5.3368894945807582e+08
   0.09700	2.5575148853665432e+10	5.0646314160791880e+08
   0.09800	2.4040119179931812e+10	4.8088799275425339e+08
   0.09900	2.2611573937342911e+10	4.5684787357432157e+08
   0.10000	2.1281172024443417e+10	4.3423629963697869e+08
   0.10100	2.0041298585763706e+10	4.1295512761253530e+08
   0.10200	1.8884995596075191e+10	3.9291382902677161e+08
   0.10300	1.7805899655011925e+10	3.7402883343069643e+08
   0.10400	1.6798186184930815e+10	3.5622293377568448e+08
   0.10500	1.5856292748076958e+10	3.3942474759075367e+08
   0.10600	1.4975344148768133e+10	3.2356845484267670e+08
   0.10700	1.4150888717363844e+10	3.0859311069390857e+08
   0.10800	1.3378836071119423e+10	2.9444222197654474e+08
   0.10900	1.2656231736214890e+10	2.8106338590542531e+08
   0.11000	1.1978695875603258e+10	2.6840715416921040e+08
   0.11100	1.1343054000966078e+10	2.5642845829360715e+08
   0.11200	1.0746380177279535e+10	2.4508540429264107e+08
   0.11300	1.0185975660197828e+10	2.3433902411536154e+08
   0.11400	9.6593495283926792e+09	2.2415304845516372e+08
   0.11500	9.1642011101484947e+09	2.1449369892677104e+08
   0.11600	8.6984040251073532e+09	2.0532949781662256e+08
   0.11700	8.2599916811828537e+09	1.9663109379151520e+08
   0.11800	7.8471440836160450e+09	1.8837110211033234e+08
   0.11900	7.4581758281907187e+09	1.8052395802671629e+08
   0.12000	7.0915251639862747e+09	1.7306578219852558e+08
   0.12100	6.7457440229238243e+09	1.6597425703453931e+08
   0.12200	6.4194889239293365e+09	1.5922851301161548e+08
   0.12300	6.1115126689487371e+09	1.5280902408768615e+08
   0.12400	5.8206567564387550e+09	1.4669751141873741e+08
   0.12500	5.5458295924241877e+09	1.4087685466229865e+08
   0.12600	5.2859980223523579e+09	1.3533102506987447e+08
   0.12700	5.0402371581500130e+09	1.3004502704752211e+08
   0.12800	4.8076855744615908e+09	1.2500478988937210e+08
   0.12900	4.5875405250138798e+09	1.2019710431491050e+08
   0.13000	4.3790535510094872e+09	1.1560956378989662e+08
   0.13100	4.1815264469203029e+09	1.1123051023888713e+08
   0.13200	3.9943075523246794e+09	1.0704898379196683e+08
   0.13300	3.8167883413760386e+09	1.0305467623964214e+08
   0.13400	3.6484002841404901e+09	9.9237887898266107e+07
   0.13500	3.4886119564283390e+09	9.5589487614125609e+07
   0.13600	3.3369263768961945e+09	9.2100875657697275e+07
   0.13700	3.1928785521375384e+09	8.8763949280801088e+07
   0.13800	3.0560332122318287e+09	8.5571070728663549e+07
   0.13900	2.9259827208049765e+09	8.2515037516431719e+07
   0.14000	2.8023451450846291e+09	7.9589054795626745e+07
   0.14100	2.6847624727277164e+09	7.6786709650542110e+07
   0.14200	2.5728989633688831e+09	7.4101947177814394e+07
   0.14300	2.4664396238990397e+09	7.1529048214445516e+07
   0.14400	2.3650887974446049e+09	6.9062608590546474e+07
   0.14500	2.2685688568895965e+09	6.6697519793101870e+07
   0.14600	2.1766106156830325e+09	6.4428950936212271e+07
   0.14700	2.0889660548405659e+09	6.2252340320529237e+07
   0.14800	2.0054061600665770e+09	6.0163374265688673e+07
   0.14900	1.9257154598419709e+09	5.8157968105622098e+07
   0.15000	1.8496911446178420e+09	5.6232252645780124e+07
   0.15100	1.7771422483658545e+09	5.4382561501162283e+07
   0.15200	1.7078888877215698e+09	5.2605419252796426e+07
   0.15300	1.6417615543468156e+09	5.0897530365074858e+07
   0.15400	1.5786004564929919e+09	4.9255768810728043e+07
   0.15500	1.5182549060723207e+09	4.7677168354235053e+07
   0.15600	1.4605827478410203e+09	4.6158913448162735e+07
   0.15700	1.4054498275700774e+09	4.4698330700321712e+07
   0.15800	1.3527294963277125e+09	4.3292880872751631e+07
   0.15900	1.3023021482250714e+09	4.1940151376423918e+07
   0.16000	1.2540547891849923e+09	4.0637849228198849e+07
   0.16100	1.2078806344844375e+09	3.9383794439013854e+07
   0.16200	1.1636787329961953e+09	3.8175913804529414e+07
   0.16300	1.1213855174813476e+09	3.7012235071533218e+07
   0.16400	1.0808757740401442e+09	3.5890849554051869e+07
   0.16500	1.0420642728713219e+09	3.4809973780011721e+07
   0.16600	1.0048700601236048e+09	3.3767909507140398e+07
   0.16700	9.6921328728829110e+08	3.2763039447016791e+07
   0.16800	9.3502198003048718e+08	3.1793826159728501e+07
   0.16900	9.0222791965569174e+08	3.0858804179698013e+07
   0.17000	8.7076642742947340e+08	2.9956576260042321e+07
   0.17100	8.4057616238848937e+08	2.9085809832612846e+07
   0.17200	8.1159893173158777e+08	2.8245233670224357e+07
   0.17300	7.8377951294568026e+08	2.7433634738492768e+07
   0.17400	7.5706548688199508e+08	2.6649855225547086e+07
   0.17500	7.3140708105449426e+08	2.5892789738665093e+07
   0.17600	7.0675702248419833e+08	2.5161382657610599e+07
   0.17700	6.8307039946110535e+08	2.4454625635126401e+07
   0.17800	6.6030453163978243e+08	2.3771555235665295e+07
   0.17900	6.3841884792567790e+08	2.3111250704025514e+07
   0.18000	6.1737477164719319e+08	2.2472831856099837e+07
   0.18100	5.9713561254363632e+08	2.1855457084452644e+07
   0.18200	5.7766646513171387e+08	2.1258321471909009e+07
   0.18300	5.5893411304332650e+08	2.0680655006777294e+07
   0.18400	5.4090693895533907e+08	2.0121720893733967e+07
   0.18500	5.2355483975786030e+08	1.9580813954778627e+07
   0.18600	5.0684914663155168e+08	1.9057259115020767e+07
   0.18700	4.9076196743334103e+08	1.8550409968389217e+07
   0.18800	4.7526661683018094e+08	1.8059648000955876e+07
   0.18900	4.6033841752368593e+08	1.7584381384125695e+07
   0.19000	4.4595383997309911e+08	1.7124042966602009e+07
   0.19100	4.3209044360001397e+08	1.6678089126628911e+07
   0.19200	4.1872682127607495e+08	1.6245998683028897e+07
   0.19300	4.0584254689557308e+08	1.5827271861752823e+07
   0.19400	3.9341812584767050e+08	1.5421429314857250e+07
   0.19500	3.8143494821492332e+08	1.5028011189009579e+07
   0.19600	3.6987524453588986e+08	1.4646576240794655e+07
   0.19700	3.5872204397996110e+08	1.4276700996258765e+07
