#	15000	0.001000	15.000000
   0.00100	3.2495771623394279e+09	1.3782430813593665e+08
   0.00200	3.1625556378568554e+09	1.3457473097359723e+08
   0.00300	3.0780979355410385e+09	1.3141217533574037e+08
   0.00400	2.9958923293770323e+09	1.2833407740019934e+08
   0.00500	2.9159625162012701e+09	1.2533818507082231e+08
   0.00600	2.8388905518284731e+09	1.2242222255462104e+08
   0.00700	2.7640443365228667e+09	1.1958333200279257e+08
   0.00800	2.6911732788042898e+09	1.1681928766626970e+08
   0.00900	2.6203566428848858e+09	1.1412811438746542e+08
   0.01000	2.5520098362442870e+09	1.1150775774458054e+08
   0.01100	2.4855971427278748e+09	1.0895574790833625e+08
   0.01200	2.4209104622629647e+09	1.0647015076560837e+08
   0.01300	2.3580645315940533e+09	1.0404924030334541e+08
   0.01400	2.2973404818056574e+09	1.0169117577175136e+08
   0.01500	2.2383044323960304e+09	9.9393835289945707e+07
   0.01600	2.1807884976397996e+09	9.7155530857549682e+07
   0.01700	2.1249359222774248e+09	9.4974742359909877e+07
   0.01800	2.0709167905951550e+09	9.2849806437632456e+07
   0.01900	2.0183634457478087e+09	9.0778889647037297e+07
   0.02000	1.9671410514096594e+09	8.8760526201289490e+07
   0.02100	1.9174122745277519e+09	8.6793385149879828e+07
   0.02200	1.8692674606448178e+09	8.4875972875352070e+07
   0.02300	1.8224085934043436e+09	8.3006705414707258e+07
   0.02400	1.7767278698258290e+09	8.1184296821302921e+07
   0.02500	1.7323995386825650e+09	7.9407568951477095e+07
   0.02600	1.6894426246618245e+09	7.7675169412794530e+07
   0.02700	1.6476058769712968e+09	7.5985726788132712e+07
   0.02800	1.6068045732389836e+09	7.4338120911161423e+07
   0.02900	1.5672213832839699e+09	7.2731316337922439e+07
   0.03000	1.5288292232476070e+09	7.1164094954638466e+07
   0.03100	1.4914220917105536e+09	6.9635265731390864e+07
   0.03200	1.4549333663080890e+09	6.8143843639680311e+07
   0.03300	1.4195466042792177e+09	6.6688910273372218e+07
   0.03400	1.3851921903223617e+09	6.5269363669092998e+07
   0.03500	1.3516980235194352e+09	6.3884171478770636e+07
   0.03600	1.3190140625167878e+09	6.2532473455251202e+07
   0.03700	1.2873275114872117e+09	6.1213459392734416e+07
   0.03800	1.2565428947023840e+09	5.9926131881247208e+07
   0.03900	1.2265166590509291e+09	5.8669588986544825e+07
   0.04000	1.1972107739692366e+09	5.7443072327493899e+07
   0.04100	1.1688066158541441e+09	5.6245861553524666e+07
   0.04200	1.1411858474408240e+09	5.5077054937670521e+07
   0.04300	1.1142292520118301e+09	5.3935869090229698e+07
   0.04400	1.0879107492462509e+09	5.2821639838217869e+07
   0.04500	1.0624119690866646e+09	5.1733729088971615e+07
   0.04600	1.0375999996666963e+09	5.0671317119884953e+07
   0.04700	1.0133734854818219e+09	4.9633717120218255e+07
   0.04800	9.8971406826186037e+08	4.8620343634736434e+07
   0.04900	9.6679454172161078e+08	4.7630629566474572e+07
   0.05000	9.4448283515228593e+08	4.6663835024752960e+07
   0.05100	9.2268498561892045e+08	4.5719352189600676e+07
   0.05200	9.0140164855177510e+08	4.4796667203981757e+07
   0.05300	8.8077645290640104e+08	4.3895265555429980e+07
   0.05400	8.6067737533769047e+08	4.3014489102523580e+07
   0.05500	8.4103668397413528e+08	4.2153811727185890e+07
   0.05600	8.2186605856148922e+08	4.1312775043211758e+07
   0.05700	8.0327111109666550e+08	4.0490908984650269e+07
   0.05800	7.8514044855762744e+08	3.9687637873553604e+07
   0.05900	7.6741881081027138e+08	3.8902497424995974e+07
   0.06000	7.5012838603714657e+08	3.8135078614185706e+07
   0.06100	7.3334625692309260e+08	3.7384950228148557e+07
   0.06200	7.1697597570370877e+08	3.6651603971225463e+07
   0.06300	7.0097082684922719e+08	3.5934627995521754e+07
   0.06400	6.8535950577030981e+08	3.5233657168672524e+07
   0.06500	6.7019423739538646e+08	3.4548297662902214e+07
   0.06600	6.5539373337968397e+08	3.3878103425506830e+07
   0.06700	6.4092043375783110e+08	3.3222709692127150e+07
   0.06800	6.2680928627562129e+08	3.2581789258369319e+07
   0.06900	6.1309259489960825e+08	3.1954979972093698e+07
   0.07000	5.9969938201532221e+08	3.1341887377194088e+07
   0.07100	5.8659854207004440e+08	3.0742187995178767e+07
   0.07200	5.7382861065891290e+08	3.0155589453108720e+07
   0.07300	5.6140610952135599e+08	2.9581760842449807e+07
   0.07400	5.4927118003779399e+08	2.9020354732928451e+07
   0.07500	5.3739925292320132e+08	2.8471083552890658e+07
   0.07600	5.2583212499170411e+08	2.7933684299967457e+07
   0.07700	5.1457233023052794e+08	2.7407852174975753e+07
   0.07800	5.0356719683348554e+08	2.6893279844745226e+07
   0.07900	4.9279710830861062e+08	2.6389712647911742e+07
   0.08000	4.8230546213016498e+08	2.5896915539603133e+07
   0.08100	4.7208550685820931e+08	2.5414610077472966e+07
   0.08200	4.6209273846136791e+08	2.4942524570614755e+07
   0.08300	4.5231207430168098e+08	2.4480431832153387e+07
   0.08400	4.4278791489917701e+08	2.4028119757851705e+07
   0.08500	4.3350428934185773e+08	2.3585331842952527e+07
   0.08600	4.2442224135103261e+08	2.3151827553610668e+07
   0.08700	4.1553043567761421e+08	2.2727405312259637e+07
   0.08800	4.0687383946973693e+08	2.2311874876582023e+07
   0.08900	3.9843108076616949e+08	2.1905001037112284e+07
   0.09000	3.9016857969406503e+08	2.1506569956346113e+07
   0.09100	3.8207809866628599e+08	2.1116401376652047e+07
   0.09200	3.7420407834581786e+08	2.0734323277985763e+07
   0.09300	3.6651939998396027e+08	2.0360119199639946e+07
   0.09400	3.5899473953820890e+08	1.9993599799655985e+07
   0.09500	3.5162465829329973e+08	1.9634605060117777e+07
   0.09600	3.4445357424094415e+08	1.9282980401824478e+07
   0.09700	3.3745153156795353e+08	1.8938526827583533e+07
   0.09800	3.3059276797716814e+08	1.8601075296015579e+07
   0.09900	3.2387753689387262e+08	1.8270482528038412e+07
   0.10000	3.1734392319546485e+08	1.7946604991144538e+07
   0.10100	3.1095967881812549e+08	1.7629261067949072e+07
   0.10200	3.0470364572374272e+08	1.7318301389130946e+07
   0.10300	2.9857781545485222e+08	1.7013597743407205e+07
   0.10400	2.9261437224359673e+08	1.6715019927952351e+07
   0.10500	2.8678528248426104e+08	1.6422405555708755e+07
   0.10600	2.8107248286004341e+08	1.6135620273224493e+07
   0.10700	2.7548044399381053e+08	1.5854547790364450e+07
   0.10800	2.7003287776812738e+08	1.5579067346370639e+07
   0.10900	2.6470523754150036e+08	1.5309034468602512e+07
   0.11000	2.5948255549331209e+08	1.5044329231061012e+07
   0.11100	2.5437177197127506e+08	1.4784846675567700e+07
   0.11200	2.4939055520761240e+08	1.4530474903596425e+07
   0.11300	2.4451725390039876e+08	1.4281084348388813e+07
   0.11400	2.3973918143704545e+08	1.4036567094488414e+07
   0.11500	2.3506477451988328e+08	1.3796827913051369e+07
   0.11600	2.3050596979133683e+08	1.3561763138531486e+07
   0.11700	2.2604382190351036e+08	1.3331257168740150e+07
   0.11800	2.2166803984891307e+08	1.3105213346836640e+07
   0.11900	2.1738865750510076e+08	1.2883545306987727e+07
   0.12000	2.1321322159330201e+08	1.2666156649482626e+07
   0.12100	2.0912473604985249e+08	1.2452943427889325e+07
   0.12200	2.0511462754955935e+08	1.2243818691839471e+07
   0.12300	2.0119378434993610e+08	1.2038704064289913e+07
   0.12400	1.9736594128119498e+08	1.1837510279939976e+07
   0.12500	1.9361617519025531e+08	1.1640144338658780e+07
   0.12600	1.8993773564572492e+08	1.1446528163468525e+07
   0.12700	1.8634244075558501e+08	1.1256590427822800e+07
   0.12800	1.8283086591960597e+08	1.1070247987067215e+07
   0.12900	1.7938948390540692e+08	1.0887417121147608e+07
   0.13000	1.7601286125353923e+08	1.0708027637242202e+07
   0.13100	1.7271324210873634e+08	1.0532014775988663e+07
   0.13200	1.6948876833540353e+08	1.0359301533879926e+07
   0.13300	1.6632749054257831e+08	1.0189812765544523e+07
   0.13400	1.6322532623975724e+08	1.0023485275001945e+07
   0.13500	1.6019496321681526e+08	9.8602599487621877e+06
   0.13600	1.5723227816559389e+08	9.7000649855453726e+06
   0.13700	1.5432636885697272e+08	9.5428327073797788e+06
   0.13800	1.5147416947060871e+08	9.3885063385228068e+06
